"MonitoringPlace","DateCollected","SpeciesName","Average","CumSum_Year"
"Caples",2015-03-03,"Red Beech",0,0
"Caples",2015-05-11,"Red Beech",2,2
"Caples",2015-06-19,"Red Beech",0,2
"Caples",2015-03-03,"Silver Beech",1,1
"Caples",2015-05-11,"Silver Beech",0,1
"Caples",2015-06-19,"Silver Beech",4,5
"Caples",2016-03-31,"Mountain Beech",302,302
"Caples",2016-06-08,"Mountain Beech",162,464
"Caples",2016-03-31,"Red Beech",1233,1233
"Caples",2016-06-08,"Red Beech",2223,3456
"Caples",2016-03-31,"Silver Beech",80,80
"Caples",2016-06-08,"Silver Beech",99,179
"Chester Burn",2014-08-20,"Mountain Beech",185,185
"Chester Burn",2014-08-20,"Silver Beech",1698,1698
"Chester Burn",2015-05-30,"Mountain Beech",3,3
"Chester Burn",2015-05-30,"Silver Beech",12,12
"Chester Burn",2016-06-28,"Mountain Beech",101,101
"Chester Burn",2016-06-28,"Silver Beech",450,450
"Chinamans",2008-05-28,"Mountain Beech",250,250
"Chinamans",2009-03-03,"Mountain Beech",4,4
"Chinamans",2009-04-06,"Mountain Beech",173,177
"Chinamans",2009-05-11,"Mountain Beech",15,192
"Chinamans",2009-06-02,"Mountain Beech",4,196
"Chinamans",2009-08-07,"Mountain Beech",4,200
"Chinamans",2010-05-12,"Mountain Beech",1,1
"Chinamans",2011-03-07,"Mountain Beech",1280,1280
"Chinamans",2011-04-01,"Mountain Beech",1421,2701
"Chinamans",2011-05-03,"Mountain Beech",52,2753
"Chinamans",2011-05-30,"Mountain Beech",14,2767
"Chinamans",2012-03-21,"Mountain Beech",5,5
"Chinamans",2012-05-29,"Mountain Beech",8,13
"Chinamans",2013-05-23,"Mountain Beech",408,408
"Chinamans",2014-03-10,"Mountain Beech",11,11
"Chinamans",2014-03-31,"Mountain Beech",321,332
"Chinamans",2014-05-02,"Mountain Beech",87,419
"Chinamans",2014-06-03,"Mountain Beech",14,433
"Chinamans",2015-03-04,"Mountain Beech",0,0
"Chinamans",2015-05-12,"Mountain Beech",0,0
"Chinamans",2015-06-11,"Mountain Beech",0,0
"Chinamans",2016-03-29,"Mountain Beech",2620,2620
"Chinamans",2016-06-07,"Mountain Beech",445,3065
"Clarence",2016-01-20,"Black Beech",9,9
"Clarence",2016-02-19,"Black Beech",44,53
"Clarence",2016-03-21,"Black Beech",964,1017
"Clarence",2016-04-20,"Black Beech",1723,2740
"Clarence",2016-10-26,"Black Beech",644,3384
"Clarence",2017-01-10,"Black Beech",0,0
"Clarence",2017-03-10,"Black Beech",2,2
"Clarence",2017-05-05,"Black Beech",1,3
"Clinton River",2008-05-13,"Mountain Beech",23,23
"Clinton River",2008-05-13,"Red Beech",419,419
"Clinton River",2008-05-13,"Silver Beech",701,701
"Clinton River",2009-03-01,"Mountain Beech",4,4
"Clinton River",2009-04-01,"Mountain Beech",50,54
"Clinton River",2009-04-29,"Mountain Beech",10,64
"Clinton River",2009-09-30,"Mountain Beech",19,83
"Clinton River",2009-03-01,"Red Beech",0,0
"Clinton River",2009-04-01,"Red Beech",355,355
"Clinton River",2009-04-29,"Red Beech",275,630
"Clinton River",2009-09-30,"Red Beech",195,825
"Clinton River",2009-03-01,"Silver Beech",11,11
"Clinton River",2009-04-01,"Silver Beech",372,383
"Clinton River",2009-04-29,"Silver Beech",223,606
"Clinton River",2009-09-30,"Silver Beech",135,741
"Clinton River",2010-09-13,"Mountain Beech",1,1
"Clinton River",2010-09-13,"Red Beech",11,11
"Clinton River",2010-09-13,"Silver Beech",45,45
"Clinton River",2011-04-14,"Mountain Beech",279,279
"Clinton River",2011-09-22,"Mountain Beech",0,279
"Clinton River",2011-04-14,"Red Beech",138,138
"Clinton River",2011-09-22,"Red Beech",218,356
"Clinton River",2011-04-14,"Silver Beech",3185,3185
"Clinton River",2011-09-22,"Silver Beech",2286,5471
"Clinton River",2012-04-20,"Mountain Beech",3,3
"Clinton River",2012-05-22,"Mountain Beech",0,3
"Clinton River",2012-04-20,"Red Beech",50,50
"Clinton River",2012-05-22,"Red Beech",1,51
"Clinton River",2012-04-20,"Silver Beech",33,33
"Clinton River",2012-05-22,"Silver Beech",4,37
"Clinton River",2013-04-09,"Mountain Beech",1,1
"Clinton River",2013-05-23,"Mountain Beech",49,50
"Clinton River",2013-04-09,"Red Beech",118,118
"Clinton River",2013-05-23,"Red Beech",193,311
"Clinton River",2013-04-09,"Silver Beech",26,26
"Clinton River",2013-05-23,"Silver Beech",65,91
"Clinton River",2014-05-11,"Mountain Beech",0,0
"Clinton River",2014-07-04,"Mountain Beech",0,0
"Clinton River",2014-05-11,"Red Beech",592,592
"Clinton River",2014-07-04,"Red Beech",90,682
"Clinton River",2014-05-11,"Silver Beech",1039,1039
"Clinton River",2014-07-04,"Silver Beech",217,1256
"Clinton River",2015-05-19,"Mountain Beech",0,0
"Clinton River",2015-05-19,"Red Beech",0,0
"Clinton River",2015-05-19,"Silver Beech",5,5
"Clinton River",2016-04-26,"Mountain Beech",6,6
"Clinton River",2016-04-26,"Red Beech",258,258
"Clinton River",2016-04-26,"Silver Beech",1733,1733
"Cromby Basin",2010-10-15,"Mountain Beech",5,5
"Cromby Basin",2010-11-20,"Mountain Beech",2,7
"Cromby Basin",2010-10-15,"Silver Beech",4,4
"Cromby Basin",2010-11-20,"Silver Beech",0,4
"Cromby Basin",2011-05-22,"Mountain Beech",29,29
"Cromby Basin",2011-08-13,"Mountain Beech",6,35
"Cromby Basin",2011-11-16,"Mountain Beech",1,36
"Cromby Basin",2011-05-22,"Silver Beech",272,272
"Cromby Basin",2011-08-13,"Silver Beech",29,301
"Cromby Basin",2011-11-16,"Silver Beech",14,315
"Cromby Basin",2012-02-17,"Mountain Beech",2,2
"Cromby Basin",2012-05-09,"Mountain Beech",41,43
"Cromby Basin",2012-08-16,"Mountain Beech",53,96
"Cromby Basin",2012-11-17,"Mountain Beech",0,96
"Cromby Basin",2012-02-17,"Silver Beech",2,2
"Cromby Basin",2012-05-09,"Silver Beech",1,3
"Cromby Basin",2012-08-16,"Silver Beech",9,12
"Cromby Basin",2012-11-17,"Silver Beech",0,12
"Cromby Basin",2013-02-14,"Mountain Beech",0,0
"Cromby Basin",2013-05-02,"Mountain Beech",3,3
"Cromby Basin",2013-08-02,"Mountain Beech",3,6
"Cromby Basin",2013-11-13,"Mountain Beech",1,7
"Cromby Basin",2013-02-14,"Silver Beech",27,27
"Cromby Basin",2013-05-02,"Silver Beech",235,262
"Cromby Basin",2013-08-02,"Silver Beech",100,362
"Cromby Basin",2013-11-13,"Silver Beech",11,373
"Cromby Basin",2014-02-27,"Mountain Beech",26,26
"Cromby Basin",2014-05-30,"Mountain Beech",870,896
"Cromby Basin",2014-07-27,"Mountain Beech",24,920
"Cromby Basin",2014-11-13,"Mountain Beech",31,951
"Cromby Basin",2014-02-27,"Silver Beech",76,76
"Cromby Basin",2014-05-30,"Silver Beech",1473,1549
"Cromby Basin",2014-07-27,"Silver Beech",48,1597
"Cromby Basin",2014-11-13,"Silver Beech",137,1734
"Cromby Basin",2015-02-11,"Mountain Beech",2,2
"Cromby Basin",2015-05-16,"Mountain Beech",3,5
"Cromby Basin",2015-08-11,"Mountain Beech",1,6
"Cromby Basin",2015-11-21,"Mountain Beech",0,6
"Cromby Basin",2015-02-11,"Silver Beech",5,5
"Cromby Basin",2015-05-16,"Silver Beech",4,9
"Cromby Basin",2015-08-11,"Silver Beech",2,11
"Cromby Basin",2015-11-21,"Silver Beech",0,11
"Cromby Basin",2016-02-19,"Mountain Beech",0,0
"Cromby Basin",2016-05-27,"Mountain Beech",1996,1996
"Cromby Basin",2016-08-21,"Mountain Beech",0,1996
"Cromby Basin",2016-11-15,"Mountain Beech",91,2087
"Cromby Basin",2016-02-19,"Silver Beech",0,0
"Cromby Basin",2016-05-27,"Silver Beech",1718,1718
"Cromby Basin",2016-08-21,"Silver Beech",433,2151
"Cromby Basin",2016-11-15,"Silver Beech",99,2250
"Cromby Basin",2017-02-16,"Mountain Beech",11,11
"Cromby Basin",2017-05-21,"Mountain Beech",12,23
"Cromby Basin",2017-02-16,"Silver Beech",10,10
"Cromby Basin",2017-05-21,"Silver Beech",32,42
"Deep Creek",2012-04-06,"Mountain Beech",0,0
"Deep Creek",2012-05-06,"Mountain Beech",0,0
"Deep Creek",2012-06-02,"Mountain Beech",0,0
"Deep Creek",2012-04-06,"Red Beech",19,19
"Deep Creek",2012-05-06,"Red Beech",124,143
"Deep Creek",2012-06-02,"Red Beech",43,186
"Deep Creek",2012-04-06,"Silver Beech",449,449
"Deep Creek",2012-05-06,"Silver Beech",1145,1594
"Deep Creek",2012-06-02,"Silver Beech",225,1819
"Deep Creek",2013-04-27,"Mountain Beech",0,0
"Deep Creek",2013-05-25,"Mountain Beech",0,0
"Deep Creek",2013-04-27,"Red Beech",0,0
"Deep Creek",2013-05-25,"Red Beech",0,0
"Deep Creek",2013-04-27,"Silver Beech",10,10
"Deep Creek",2013-05-25,"Silver Beech",6,16
"Deep Creek",2014-03-27,"Mountain Beech",5,5
"Deep Creek",2014-04-28,"Mountain Beech",14,19
"Deep Creek",2014-05-30,"Mountain Beech",0,19
"Deep Creek",2014-03-27,"Red Beech",77,77
"Deep Creek",2014-04-28,"Red Beech",178,255
"Deep Creek",2014-05-30,"Red Beech",241,496
"Deep Creek",2014-03-27,"Silver Beech",332,332
"Deep Creek",2014-04-28,"Silver Beech",1278,1610
"Deep Creek",2014-05-30,"Silver Beech",317,1927
"Deep Creek",2015-04-02,"Mountain Beech",0,0
"Deep Creek",2015-06-22,"Mountain Beech",0,0
"Deep Creek",2015-04-02,"Red Beech",8,8
"Deep Creek",2015-06-22,"Red Beech",1,9
"Deep Creek",2015-04-02,"Silver Beech",94,94
"Deep Creek",2015-06-22,"Silver Beech",17,111
"Deep Creek",2016-06-25,"Mountain Beech",2,2
"Deep Creek",2016-06-25,"Red Beech",129,129
"Deep Creek",2016-06-25,"Silver Beech",53,53
"Dusky BS",2014-06-06,"Mountain Beech",80,80
"Dusky BS",2014-06-06,"Silver Beech",138,138
"Dusky BS",2015-05-20,"Mountain Beech",1,1
"Dusky BS",2015-05-20,"Silver Beech",3,3
"Dusky BS",2016-06-14,"Mountain Beech",282,282
"Dusky BS",2016-06-15,"Mountain Beech",320,602
"Dusky BS",2016-06-14,"Silver Beech",1238,1238
"Dusky BS",2016-06-15,"Silver Beech",318,1556
"Dusky LS",2014-06-04,"Mountain Beech",7,7
"Dusky LS",2014-06-04,"Silver Beech",129,129
"Dusky LS",2015-05-20,"Mountain Beech",1,1
"Dusky LS",2015-05-20,"Silver Beech",7,7
"Dusky LS",2016-06-13,"Mountain Beech",1247,1247
"Dusky LS",2016-07-22,"Mountain Beech",188,1435
"Dusky LS",2016-06-13,"Silver Beech",154,154
"Dusky LS",2016-07-22,"Silver Beech",329,483
"Dusky MC",2014-06-03,"Mountain Beech",356,356
"Dusky MC",2014-06-03,"Silver Beech",16,16
"Dusky MC",2015-05-20,"Mountain Beech",21,21
"Dusky MC",2015-05-21,"Mountain Beech",40,61
"Dusky MC",2015-05-20,"Silver Beech",0,0
"Dusky MC",2015-05-21,"Silver Beech",2,2
"Dusky MC",2016-06-14,"Mountain Beech",1625,1625
"Dusky MC",2016-06-14,"Silver Beech",658,658
"Dusky SS",2014-06-06,"Mountain Beech",723,723
"Dusky SS",2014-06-06,"Silver Beech",206,206
"Dusky SS",2015-05-20,"Mountain Beech",34,34
"Dusky SS",2015-05-20,"Silver Beech",3,3
"Dusky SS",2016-05-17,"Mountain Beech",1355,1355
"Dusky SS",2016-05-17,"Silver Beech",3380,3380
"Dusky WS",2014-06-04,"Mountain Beech",40,40
"Dusky WS",2014-06-04,"Silver Beech",65,65
"Dusky WS",2015-05-20,"Mountain Beech",0,0
"Dusky WS",2015-05-20,"Silver Beech",0,0
"Dusky WS",2016-07-22,"Mountain Beech",614,614
"Dusky WS",2016-07-22,"Silver Beech",361,361
"Eglinton",2012-12-20,"Mountain Beech",17,17
"Eglinton",2012-12-23,"Mountain Beech",7,24
"Eglinton",2012-12-20,"Red Beech",5,5
"Eglinton",2012-12-23,"Red Beech",22,27
"Eglinton",2012-12-20,"Silver Beech",6,6
"Eglinton",2012-12-23,"Silver Beech",3,9
"Eglinton",2013-02-20,"Mountain Beech",2,2
"Eglinton",2013-05-11,"Mountain Beech",2,4
"Eglinton",2013-06-06,"Mountain Beech",417,421
"Eglinton",2013-12-28,"Mountain Beech",12,433
"Eglinton",2013-12-29,"Mountain Beech",3,436
"Eglinton",2013-02-20,"Red Beech",2,2
"Eglinton",2013-05-11,"Red Beech",287,289
"Eglinton",2013-06-06,"Red Beech",40,329
"Eglinton",2013-12-28,"Red Beech",16,345
"Eglinton",2013-12-29,"Red Beech",3,348
"Eglinton",2013-02-20,"Silver Beech",1,1
"Eglinton",2013-05-11,"Silver Beech",62,63
"Eglinton",2013-06-06,"Silver Beech",9,72
"Eglinton",2013-12-28,"Silver Beech",1,73
"Eglinton",2013-12-29,"Silver Beech",0,73
"Eglinton",2014-04-02,"Mountain Beech",6,6
"Eglinton",2014-04-03,"Mountain Beech",6,12
"Eglinton",2014-04-04,"Mountain Beech",0,12
"Eglinton",2014-06-18,"Mountain Beech",712,724
"Eglinton",2014-08-26,"Mountain Beech",57,781
"Eglinton",2014-04-02,"Red Beech",15,15
"Eglinton",2014-04-03,"Red Beech",34,49
"Eglinton",2014-04-04,"Red Beech",437,486
"Eglinton",2014-06-18,"Red Beech",1027,1513
"Eglinton",2014-08-26,"Red Beech",80,1593
"Eglinton",2014-04-02,"Silver Beech",3,3
"Eglinton",2014-04-03,"Silver Beech",4,7
"Eglinton",2014-04-04,"Silver Beech",19,26
"Eglinton",2014-06-18,"Silver Beech",231,257
"Eglinton",2014-08-26,"Silver Beech",37,294
"Eglinton",2015-03-14,"Mountain Beech",16,16
"Eglinton",2015-04-29,"Mountain Beech",0,16
"Eglinton",2015-05-22,"Mountain Beech",15,31
"Eglinton",2015-05-23,"Mountain Beech",0,31
"Eglinton",2015-07-19,"Mountain Beech",0,31
"Eglinton",2015-08-04,"Mountain Beech",0,31
"Eglinton",2015-03-14,"Red Beech",99,99
"Eglinton",2015-04-29,"Red Beech",3,102
"Eglinton",2015-05-22,"Red Beech",1,103
"Eglinton",2015-05-23,"Red Beech",0,103
"Eglinton",2015-07-19,"Red Beech",4,107
"Eglinton",2015-08-04,"Red Beech",0,107
"Eglinton",2015-03-14,"Silver Beech",7,7
"Eglinton",2015-04-29,"Silver Beech",1,8
"Eglinton",2015-05-22,"Silver Beech",6,14
"Eglinton",2015-05-23,"Silver Beech",0,14
"Eglinton",2015-07-19,"Silver Beech",1,15
"Eglinton",2015-08-04,"Silver Beech",0,15
"Eglinton",2016-02-07,"Mountain Beech",0,0
"Eglinton",2016-02-09,"Mountain Beech",1028,1028
"Eglinton",2016-02-23,"Mountain Beech",2,1030
"Eglinton",2016-02-07,"Red Beech",0,0
"Eglinton",2016-02-09,"Red Beech",1,1
"Eglinton",2016-02-23,"Red Beech",0,1
"Eglinton",2016-02-07,"Silver Beech",3,3
"Eglinton",2016-02-09,"Silver Beech",1,4
"Eglinton",2016-02-23,"Silver Beech",1,5
"Falls River",2014-03-12,"Hard Beech",372,372
"Falls River",2014-04-07,"Hard Beech",197,569
"Falls River",2014-05-06,"Hard Beech",229,798
"Falls River",2014-06-06,"Hard Beech",54,852
"Falls River",2016-03-29,"Hard Beech",207,207
"Falls River",2016-06-15,"Hard Beech",218,425
"Falls River",2017-03-16,"Hard Beech",86,86
"Flora Stream",2009-03-21,"Mountain Beech",13,13
"Flora Stream",2009-04-25,"Mountain Beech",110,123
"Flora Stream",2009-05-26,"Mountain Beech",116,239
"Flora Stream",2009-03-21,"Red Beech",4,4
"Flora Stream",2009-04-25,"Red Beech",39,43
"Flora Stream",2009-05-26,"Red Beech",100,143
"Flora Stream",2009-03-21,"Silver Beech",1,1
"Flora Stream",2009-04-25,"Silver Beech",6,7
"Flora Stream",2009-05-26,"Silver Beech",11,18
"Flora Stream",2010-03-31,"Mountain Beech",28,28
"Flora Stream",2010-04-30,"Mountain Beech",29,57
"Flora Stream",2010-05-31,"Mountain Beech",13,70
"Flora Stream",2010-03-31,"Red Beech",3,3
"Flora Stream",2010-04-30,"Red Beech",0,3
"Flora Stream",2010-05-31,"Red Beech",0,3
"Flora Stream",2010-03-31,"Silver Beech",1,1
"Flora Stream",2010-04-30,"Silver Beech",0,1
"Flora Stream",2010-05-31,"Silver Beech",9,10
"Flora Stream",2011-03-28,"Mountain Beech",0,0
"Flora Stream",2011-04-28,"Mountain Beech",5,5
"Flora Stream",2011-05-23,"Mountain Beech",1,6
"Flora Stream",2011-03-28,"Red Beech",0,0
"Flora Stream",2011-04-28,"Red Beech",0,0
"Flora Stream",2011-05-23,"Red Beech",0,0
"Flora Stream",2011-03-28,"Silver Beech",22,22
"Flora Stream",2011-04-28,"Silver Beech",385,407
"Flora Stream",2011-05-23,"Silver Beech",198,605
"Flora Stream",2012-04-01,"Mountain Beech",20,20
"Flora Stream",2012-05-01,"Mountain Beech",129,149
"Flora Stream",2012-05-31,"Mountain Beech",12,161
"Flora Stream",2012-04-01,"Red Beech",6,6
"Flora Stream",2012-05-01,"Red Beech",54,60
"Flora Stream",2012-05-31,"Red Beech",45,105
"Flora Stream",2012-04-01,"Silver Beech",2,2
"Flora Stream",2012-05-01,"Silver Beech",5,7
"Flora Stream",2012-05-31,"Silver Beech",1,8
"Flora Stream",2013-03-31,"Mountain Beech",1,1
"Flora Stream",2013-05-06,"Mountain Beech",0,1
"Flora Stream",2013-06-05,"Mountain Beech",0,1
"Flora Stream",2013-03-31,"Red Beech",0,0
"Flora Stream",2013-05-06,"Red Beech",0,0
"Flora Stream",2013-06-05,"Red Beech",0,0
"Flora Stream",2013-03-31,"Silver Beech",0,0
"Flora Stream",2013-05-06,"Silver Beech",0,0
"Flora Stream",2013-06-05,"Silver Beech",1,1
"Flora Stream",2014-03-29,"Mountain Beech",33,33
"Flora Stream",2014-05-30,"Mountain Beech",877,910
"Flora Stream",2014-03-29,"Red Beech",17,17
"Flora Stream",2014-05-30,"Red Beech",2077,2094
"Flora Stream",2014-03-29,"Silver Beech",42,42
"Flora Stream",2014-05-30,"Silver Beech",3067,3109
"Flora Stream",2015-02-26,"Mountain Beech",3,3
"Flora Stream",2015-06-22,"Mountain Beech",3,6
"Flora Stream",2015-02-26,"Red Beech",1,1
"Flora Stream",2015-06-22,"Red Beech",2,3
"Flora Stream",2015-02-26,"Silver Beech",1,1
"Flora Stream",2015-06-22,"Silver Beech",4,5
"Flora Stream",2016-06-10,"Mountain Beech",82,82
"Flora Stream",2016-06-10,"Red Beech",69,69
"Flora Stream",2016-06-10,"Silver Beech",2,2
"Glowworm caves",2012-06-27,"Mountain Beech",142,142
"Glowworm caves",2012-06-27,"Red Beech",86,86
"Glowworm caves",2012-06-27,"Silver Beech",21,21
"Glowworm caves",2013-04-18,"Mountain Beech",1802,1802
"Glowworm caves",2013-06-06,"Mountain Beech",196,1998
"Glowworm caves",2013-04-18,"Red Beech",115,115
"Glowworm caves",2013-06-06,"Red Beech",165,280
"Glowworm caves",2013-04-18,"Silver Beech",690,690
"Glowworm caves",2013-06-06,"Silver Beech",607,1297
"Glowworm caves",2014-06-18,"Mountain Beech",2127,2127
"Glowworm caves",2014-06-18,"Red Beech",483,483
"Glowworm caves",2014-06-18,"Silver Beech",315,315
"Glowworm caves",2015-06-08,"Mountain Beech",492,492
"Glowworm caves",2015-06-08,"Red Beech",4,4
"Glowworm caves",2015-06-08,"Silver Beech",24,24
"Glowworm caves",2016-05-21,"Mountain Beech",3340,3340
"Glowworm caves",2016-05-21,"Red Beech",2415,2415
"Glowworm caves",2016-05-21,"Silver Beech",1660,1660
"Hanging Valley",2014-06-12,"Mountain Beech",25,25
"Hanging Valley",2014-06-12,"Silver Beech",2364,2364
"Hanging Valley",2015-02-10,"Mountain Beech",3,3
"Hanging Valley",2015-02-22,"Mountain Beech",0,3
"Hanging Valley",2015-05-31,"Mountain Beech",4,7
"Hanging Valley",2015-07-23,"Mountain Beech",0,7
"Hanging Valley",2015-02-10,"Silver Beech",12,12
"Hanging Valley",2015-02-22,"Silver Beech",33,45
"Hanging Valley",2015-05-31,"Silver Beech",18,63
"Hanging Valley",2015-07-23,"Silver Beech",10,73
"Hanging Valley",2016-03-04,"Mountain Beech",0,0
"Hanging Valley",2016-05-01,"Mountain Beech",143,143
"Hanging Valley",2016-05-17,"Mountain Beech",27,170
"Hanging Valley",2016-06-01,"Mountain Beech",2661,2831
"Hanging Valley",2016-03-04,"Silver Beech",1,1
"Hanging Valley",2016-05-01,"Silver Beech",2393,2394
"Hanging Valley",2016-05-17,"Silver Beech",5407,7801
"Hanging Valley",2016-06-01,"Silver Beech",432,8233
"Hawdon",2005-04-28,"Mountain Beech",34,34
"Hawdon",2005-06-01,"Mountain Beech",12,46
"Hawdon",2005-07-08,"Mountain Beech",4,50
"Hawdon",2005-04-28,"Red Beech",24,24
"Hawdon",2005-06-01,"Red Beech",2,26
"Hawdon",2005-07-08,"Red Beech",1,27
"Hawdon",2005-04-28,"Silver Beech",0,0
"Hawdon",2005-06-01,"Silver Beech",0,0
"Hawdon",2005-07-08,"Silver Beech",0,0
"Hawdon",2006-04-01,"Mountain Beech",1822,1822
"Hawdon",2006-04-30,"Mountain Beech",492,2314
"Hawdon",2006-05-29,"Mountain Beech",47,2361
"Hawdon",2006-04-01,"Red Beech",106,106
"Hawdon",2006-04-30,"Red Beech",121,227
"Hawdon",2006-05-29,"Red Beech",23,250
"Hawdon",2006-04-01,"Silver Beech",0,0
"Hawdon",2006-04-30,"Silver Beech",0,0
"Hawdon",2006-05-29,"Silver Beech",0,0
"Hawdon",2007-04-01,"Mountain Beech",3,3
"Hawdon",2007-04-30,"Mountain Beech",4,7
"Hawdon",2007-05-31,"Mountain Beech",3,10
"Hawdon",2007-04-01,"Red Beech",6,6
"Hawdon",2007-04-30,"Red Beech",10,16
"Hawdon",2007-05-31,"Red Beech",7,23
"Hawdon",2007-04-01,"Silver Beech",0,0
"Hawdon",2007-04-30,"Silver Beech",0,0
"Hawdon",2007-05-31,"Silver Beech",0,0
"Hawdon",2008-04-01,"Mountain Beech",394,394
"Hawdon",2008-04-29,"Mountain Beech",316,710
"Hawdon",2008-05-30,"Mountain Beech",85,795
"Hawdon",2008-04-01,"Red Beech",44,44
"Hawdon",2008-04-29,"Red Beech",74,118
"Hawdon",2008-05-30,"Red Beech",15,133
"Hawdon",2008-04-01,"Silver Beech",0,0
"Hawdon",2008-04-29,"Silver Beech",0,0
"Hawdon",2008-05-30,"Silver Beech",0,0
"Hawdon",2009-03-05,"Mountain Beech",47,47
"Hawdon",2009-04-01,"Mountain Beech",1546,1593
"Hawdon",2009-05-09,"Mountain Beech",691,2284
"Hawdon",2009-06-09,"Mountain Beech",82,2366
"Hawdon",2009-03-05,"Red Beech",21,21
"Hawdon",2009-04-01,"Red Beech",675,696
"Hawdon",2009-05-09,"Red Beech",1823,2519
"Hawdon",2009-06-09,"Red Beech",160,2679
"Hawdon",2009-03-05,"Silver Beech",0,0
"Hawdon",2009-04-01,"Silver Beech",0,0
"Hawdon",2009-05-09,"Silver Beech",0,0
"Hawdon",2009-06-09,"Silver Beech",0,0
"Hawdon",2010-02-21,"Mountain Beech",11,11
"Hawdon",2010-03-21,"Mountain Beech",22,33
"Hawdon",2010-04-20,"Mountain Beech",28,61
"Hawdon",2010-06-02,"Mountain Beech",2,63
"Hawdon",2010-02-21,"Red Beech",3,3
"Hawdon",2010-03-21,"Red Beech",1,4
"Hawdon",2010-04-20,"Red Beech",2,6
"Hawdon",2010-06-02,"Red Beech",0,6
"Hawdon",2010-02-21,"Silver Beech",0,0
"Hawdon",2010-03-21,"Silver Beech",0,0
"Hawdon",2010-04-20,"Silver Beech",0,0
"Hawdon",2010-06-02,"Silver Beech",0,0
"Hawdon",2011-03-20,"Mountain Beech",967,967
"Hawdon",2011-04-20,"Mountain Beech",156,1123
"Hawdon",2011-05-24,"Mountain Beech",22,1145
"Hawdon",2011-03-20,"Red Beech",36,36
"Hawdon",2011-04-20,"Red Beech",31,67
"Hawdon",2011-05-24,"Red Beech",2,69
"Hawdon",2011-03-20,"Silver Beech",12,12
"Hawdon",2011-04-20,"Silver Beech",0,12
"Hawdon",2011-05-24,"Silver Beech",1,13
"Hawdon",2012-03-02,"Mountain Beech",81,81
"Hawdon",2012-04-13,"Mountain Beech",584,665
"Hawdon",2012-05-09,"Mountain Beech",49,714
"Hawdon",2012-03-02,"Red Beech",11,11
"Hawdon",2012-04-13,"Red Beech",1226,1237
"Hawdon",2012-05-09,"Red Beech",238,1475
"Hawdon",2012-03-02,"Silver Beech",0,0
"Hawdon",2012-04-13,"Silver Beech",0,0
"Hawdon",2012-05-09,"Silver Beech",0,0
"Hawdon",2013-03-10,"Mountain Beech",75,75
"Hawdon",2013-04-19,"Mountain Beech",45,120
"Hawdon",2013-05-29,"Mountain Beech",6,126
"Hawdon",2013-03-10,"Red Beech",2,2
"Hawdon",2013-04-19,"Red Beech",5,7
"Hawdon",2013-05-29,"Red Beech",2,9
"Hawdon",2013-03-10,"Silver Beech",0,0
"Hawdon",2013-04-19,"Silver Beech",0,0
"Hawdon",2013-05-29,"Silver Beech",0,0
"Hawdon",2014-03-18,"Mountain Beech",1375,1375
"Hawdon",2014-04-29,"Mountain Beech",2043,3418
"Hawdon",2014-06-14,"Mountain Beech",584,4002
"Hawdon",2014-06-19,"Mountain Beech",571,4573
"Hawdon",2014-06-20,"Mountain Beech",982,5555
"Hawdon",2014-03-18,"Red Beech",253,253
"Hawdon",2014-04-29,"Red Beech",4728,4981
"Hawdon",2014-06-14,"Red Beech",732,5713
"Hawdon",2014-06-19,"Red Beech",864,6577
"Hawdon",2014-06-20,"Red Beech",4,6581
"Hawdon",2014-03-18,"Silver Beech",0,0
"Hawdon",2014-04-29,"Silver Beech",0,0
"Hawdon",2014-06-14,"Silver Beech",1,1
"Hawdon",2014-06-19,"Silver Beech",0,1
"Hawdon",2014-06-20,"Silver Beech",0,1
"Hawdon",2015-03-31,"Mountain Beech",7,7
"Hawdon",2015-05-26,"Mountain Beech",1,8
"Hawdon",2015-03-31,"Red Beech",1,1
"Hawdon",2015-05-26,"Red Beech",0,1
"Hawdon",2015-03-31,"Silver Beech",0,0
"Hawdon",2015-05-26,"Silver Beech",0,0
"Hawdon",2016-03-22,"Mountain Beech",2197,2197
"Hawdon",2016-04-30,"Mountain Beech",1561,3758
"Hawdon",2016-06-07,"Mountain Beech",512,4270
"Hawdon",2016-03-22,"Red Beech",259,259
"Hawdon",2016-04-30,"Red Beech",2191,2450
"Hawdon",2016-06-07,"Red Beech",472,2922
"Hawdon",2016-03-22,"Silver Beech",0,0
"Hawdon",2016-04-30,"Silver Beech",0,0
"Hawdon",2016-06-07,"Silver Beech",0,0
"Hawdon",2017-03-28,"Mountain Beech",48,48
"Hawdon",2017-05-10,"Mountain Beech",137,185
"Hawdon",2017-03-28,"Red Beech",6,6
"Hawdon",2017-05-10,"Red Beech",19,25
"Hawdon",2017-03-28,"Silver Beech",0,0
"Hawdon",2017-05-10,"Silver Beech",0,0
"Hunters Hill Beech",2009-03-13,"Silver Beech",91,91
"Hunters Hill Beech",2009-03-31,"Silver Beech",172,263
"Hunters Hill Beech",2009-05-07,"Silver Beech",2211,2474
"Hunters Hill Beech",2009-06-05,"Silver Beech",2922,5396
"Hunters Hill Beech",2009-07-08,"Silver Beech",2674,8070
"Hunters Hill Beech",2011-03-04,"Silver Beech",14,14
"Hunters Hill Beech",2011-04-04,"Silver Beech",14,28
"Hunters Hill Beech",2011-05-05,"Silver Beech",14,42
